DATE,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx,totval,totcnt,usdval,usdcnt
19700930,0.047535,0.045600,0.126098,0.123935,0.032998,84.21,579878325.00,2397,553581751.00,2381
19701030,-0.018208,-0.020450,-0.058604,-0.060054,-0.011400,83.25,568661141.00,2410,579754936.00,2393
19701130,0.050448,0.045355,0.003021,-0.000012,0.047447,87.20,595524012.00,2420,568215676.00,2403
19701231,0.060723,0.058969,0.081324,0.079062,0.056766,92.15,639973631.00,2419,594753788.00,2407
19710129,0.052030,0.050772,0.136096,0.134878,0.040477,95.88,673189112.00,2427,639220010.00,2409
19710226,0.016913,0.012412,0.047910,0.045661,0.009074,96.75,681675796.00,2434,672789579.00,2421
19710331,0.044778,0.042972,0.056603,0.054652,0.036796,100.31,712508489.00,2435,681293899.00,2425
19710430,0.033332,0.032300,0.027087,0.026117,0.036288,103.95,736100284.00,2447,712083342.00,2425
19710528,-0.036409,-0.040737,-0.049435,-0.051606,-0.041558,99.63,707719630.00,2460,735607131.00,2437
19710630,0.003119,0.001385,-0.017240,-0.019225,0.000703,99.70,707863286.00,2463,705909026.00,2450
19710730,-0.040283,-0.041317,-0.053634,-0.054647,-0.041324,95.58,680448811.00,2480,707497685.00,2460
19710831,0.042511,0.037666,0.041159,0.038638,0.036095,99.03,707449375.00,2492,680303885.00,2475
19710930,-0.005016,-0.006491,-0.004653,-0.006263,-0.006968,98.34,703803358.00,2508,707390492.00,2490
19711029,-0.040683,-0.042346,-0.057468,-0.058690,-0.041794,94.23,674531733.00,2519,703803358.00,2508
19711130,-0.001262,-0.005696,-0.034150,-0.036769,-0.002547,93.99,671735087.00,2534,674410397.00,2515
19711231,0.091257,0.089557,0.117128,0.115263,0.086179,102.09,747600652.00,2550,671181133.00,2530
19720131,0.028382,0.027169,0.103892,0.102766,0.018121,103.94,768829102.00,2560,746936442.00,2541
19720229,0.031349,0.027272,0.041809,0.039598,0.025303,106.57,791274266.00,2580,768785650.00,2558
19720330,0.008723,0.007248,-0.000951,-0.002463,0.005912,107.20,797660696.00,2587,791030331.00,2570
19720428,0.005505,0.004723,0.001231,0.000226,0.004384,107.67,802940945.00,2600,797355459.00,2578
19720531,0.016375,0.011960,-0.018121,-0.020428,0.017275,109.53,813021852.00,2612,801608518.00,2592
19720630,-0.020897,-0.022412,-0.033775,-0.035508,-0.021821,107.14,796147338.00,2615,812859524.00,2604
19720731,-0.004254,-0.005310,-0.029488,-0.030578,0.002333,107.39,792625772.00,2626,795669153.00,2607
19720831,0.035966,0.031857,0.012252,0.009888,0.034454,111.09,819930152.00,2640,791747740.00,2615
19720929,-0.007670,-0.009085,-0.030725,-0.032321,-0.004861,110.55,814286500.00,2655,819872563.00,2635
19721031,0.008676,0.007358,-0.013767,-0.015137,0.009317,111.58,820690020.00,2664,813878863.00,2648
19721130,0.049764,0.045305,0.051096,0.048565,0.045617,116.67,858339642.00,2679,820315414.00,2658
19721229,0.011243,0.009903,-0.019873,-0.021639,0.011828,118.05,1011684210.00,5693,858258965.00,2675
19730131,-0.027454,-0.028654,-0.026131,-0.027071,-0.017111,116.03,983745871.00,5714,1010787900.00,5655
19730228,-0.044370,-0.047916,-0.072835,-0.074537,-0.037490,111.68,936247426.00,5713,982641649.00,5664
19730330,-0.007857,-0.009330,-0.028976,-0.030670,-0.001433,111.52,928072293.00,5676,935206101.00,5637
19730430,-0.051769,-0.052965,-0.070620,-0.071806,-0.040800,106.97,879320358.00,5641,927424415.00,5606
19730531,-0.024508,-0.028777,-0.083582,-0.085729,-0.018884,104.95,853962669.00,5576,878026382.00,5545
19730629,-0.008648,-0.010424,-0.037745,-0.039765,-0.006575,104.26,844981401.00,5528,853252659.00,5505
19730731,0.056961,0.055514,0.105922,0.104605,0.037982,108.22,892062699.00,5498,844232837.00,5467
19730831,-0.029657,-0.034039,-0.044417,-0.046845,-0.036685,104.25,861307918.00,5456,890961805.00,5432
19730928,0.053931,0.052530,0.072995,0.071180,0.040096,108.43,907681576.00,5412,860194408.00,5384
19731031,-0.000415,-0.002142,0.000303,-0.001281,-0.001291,108.29,906562440.00,5416,907373694.00,5367
19731130,-0.120713,-0.125557,-0.175252,-0.177771,-0.113861,95.96,792025754.00,5320,904960363.00,5293
19731231,0.011437,0.009421,-0.041764,-0.044618,0.016569,97.55,798599650.00,5234,788745374.00,5203
19740131,0.004413,0.002808,0.132374,0.130657,-0.010046,96.57,800370123.00,5212,797891193.00,5186
19740228,0.002345,-0.002452,0.008623,0.005897,-0.003624,96.22,797630049.00,5186,799410428.00,5166
19740329,-0.023364,-0.025299,0.008379,0.005881,-0.023280,93.98,777539958.00,5184,797163874.00,5147
19740430,-0.045961,-0.047694,-0.055537,-0.057413,-0.039051,90.31,740309630.00,5170,777028821.00,5137
19740531,-0.041981,-0.047321,-0.072545,-0.075724,-0.033551,87.28,705437042.00,5143,739700036.00,5108
19740628,-0.022942,-0.025407,-0.033483,-0.036422,-0.014665,86.00,687011609.00,5115,704741600.00,5089
19740731,-0.070874,-0.072695,-0.051915,-0.053866,-0.077791,79.31,636791563.00,5093,686478086.00,5066
19740830,-0.087757,-0.094578,-0.085788,-0.089487,-0.090279,72.15,575993535.00,5048,635982872.00,5029
19740930,-0.109718,-0.112274,-0.079025,-0.082350,-0.119335,63.54,511241989.00,5010,575289597.00,4984
19741031,0.165584,0.162459,0.088877,0.086209,0.163047,73.90,594250086.00,4973,510798328.00,4948
19741129,-0.041046,-0.048241,-0.051395,-0.055392,-0.053180,69.97,567941957.00,4934,593202545.00,4912
19741231,-0.027005,-0.030302,-0.080744,-0.085128,-0.020151,68.56,552898764.00,4902,567348613.00,4863
19750131,0.141600,0.139591,0.299260,0.296883,0.122812,76.98,630264066.00,4883,552367416.00,4835
19750228,0.058412,0.051629,0.053918,0.050479,0.059886,81.59,664344137.00,4897,629561551.00,4850
19750331,0.030190,0.027442,0.081497,0.078056,0.021694,83.36,688113954.00,4903,663821919.00,4872
19750430,0.046497,0.044433,0.031093,0.029177,0.047265,87.30,720520992.00,4916,687679352.00,4876
19750530,0.055140,0.049542,0.072876,0.069617,0.044101,91.15,757537005.00,4901,720046411.00,4878
19750630,0.051473,0.048958,0.071792,0.068783,0.044323,95.19,795648388.00,4922,756459263.00,4856
19750731,-0.060385,-0.062318,-0.008960,-0.010665,-0.067654,88.75,746476335.00,4928,795190160.00,4891
19750829,-0.023558,-0.028960,-0.048118,-0.051135,-0.021070,86.88,724703048.00,4946,745488821.00,4900
19750930,-0.038010,-0.040486,-0.038867,-0.041815,-0.034645,83.87,695987484.00,4943,724303705.00,4916
19751031,0.055857,0.053272,0.014720,0.012648,0.061643,89.04,732826062.00,4948,694834103.00,4914
19751128,0.031222,0.025801,0.016740,0.013726,0.024708,91.24,753385117.00,4935,732489383.00,4915
19751231,-0.010998,-0.013677,-0.000599,-0.004293,-0.011508,90.19,743822567.00,4946,752827076.00,4905
19760130,0.126012,0.124372,0.190037,0.188452,0.118306,100.86,836274803.00,4858,742684959.00,4821
19760227,0.007310,0.002081,0.106291,0.103583,-0.011402,99.71,840563765.00,4944,835556128.00,4826
19760331,0.026740,0.024295,0.018109,0.015123,0.030689,102.77,861210975.00,4912,839481614.00,4877
19760430,-0.010402,-0.011668,-0.003810,-0.005374,-0.010995,101.64,852496942.00,4950,860744816.00,4876
19760528,-0.009326,-0.015305,-0.019680,-0.022656,-0.014364,100.18,840829383.00,4954,851754165.00,4917
19760630,0.044521,0.042168,0.026510,0.023831,0.040926,104.28,876841216.00,4965,839596958.00,4918
19760730,-0.006136,-0.007574,0.002236,0.000738,-0.008055,103.44,870135510.00,4995,874894406.00,4939
19760831,-0.001398,-0.007387,-0.016673,-0.019731,-0.005124,102.91,860196474.00,4711,863678828.00,4675
19760930,0.024513,0.022385,0.016990,0.014357,0.022641,105.24,886428249.00,5014,859885290.00,4688
19761029,-0.020372,-0.022249,-0.022586,-0.024320,-0.022235,102.90,867226086.00,4995,884924657.00,4959
19761130,0.005363,-0.001438,0.026686,0.023285,-0.007775,102.10,869243936.00,5024,866837199.00,4978
19761231,0.061591,0.059300,0.102410,0.099410,0.052498,107.46,921745133.00,5013,865981673.00,4994
19770131,-0.036326,-0.037995,0.036903,0.035208,-0.050530,102.03,886029909.00,4955,919362092.00,4931
19770228,-0.015744,-0.021770,0.004400,0.001523,-0.021660,99.82,867353560.00,4998,883825642.00,4929
19770331,-0.009249,-0.011797,0.010654,0.007811,-0.014025,98.42,859008167.00,4989,865909702.00,4963
19770429,0.004962,0.003564,0.016931,0.015404,0.000203,98.44,863682492.00,5002,858766406.00,4963
19770531,-0.010777,-0.018005,0.002870,-0.000317,-0.023568,96.12,848914926.00,4993,862867791.00,4974
19770630,0.051369,0.048712,0.051503,0.048776,0.045360,100.48,892883904.00,5001,848300131.00,4974
19770729,-0.012806,-0.014162,0.012362,0.010823,-0.016222,98.85,880793443.00,4979,891564038.00,4957
19770831,-0.013338,-0.020278,-0.001211,-0.004364,-0.021042,96.77,863621929.00,4961,879868694.00,4938
19770930,0.001572,-0.001008,0.014968,0.012288,-0.002480,96.53,864208365.00,4950,862775797.00,4927
19771031,-0.039278,-0.041312,-0.023190,-0.024953,-0.043406,92.34,827420592.00,4939,862243996.00,4913
19771130,0.045440,0.037081,0.070872,0.067318,0.026966,94.83,859363074.00,4943,826700866.00,4913
19771230,0.008223,0.005497,0.021081,0.017977,0.002847,95.10,865931915.00,4926,857668159.00,4900
19780131,-0.055199,-0.057209,-0.011152,-0.012828,-0.061514,89.25,814200371.00,4894,863792809.00,4872
19780228,-0.009275,-0.016700,0.026008,0.022790,-0.024762,87.04,800520191.00,4891,813786763.00,4870
19780331,0.034009,0.030865,0.067839,0.064899,0.024931,89.21,825041532.00,4866,799476868.00,4848
19780428,0.082853,0.081203,0.079317,0.077721,0.085416,96.83,891434317.00,4889,823012517.00,4838
19780531,0.023230,0.015499,0.067620,0.064189,0.004234,97.24,903968689.00,4877,888993072.00,4851
19780630,-0.010748,-0.013740,0.010292,0.007505,-0.017585,95.53,893184978.00,4856,902347285.00,4828
19780731,0.056741,0.054868,0.052394,0.050793,0.053910,100.68,942043993.00,4845,891700225.00,4818
19780831,0.042370,0.035504,0.093578,0.090569,0.025924,103.29,975441708.00,4841,938958134.00,4801
19780929,-0.006889,-0.009456,0.006200,0.003747,-0.007261,102.54,968737710.00,4857,974464607.00,4807
19781031,-0.110995,-0.113600,-0.177280,-0.179170,-0.091574,93.15,858636806.00,4857,967348441.00,4820
19781130,0.033787,0.025752,0.038205,0.034625,0.016640,94.70,881293940.00,4848,856861436.00,4824
19781229,0.017708,0.014580,0.014346,0.010982,0.014889,96.11,898729782.00,4854,879900490.00,4822
19790131,0.049530,0.047019,0.093695,0.091794,0.039746,99.93,939364902.00,4839,895229660.00,4811
19790228,-0.026765,-0.033781,-0.016269,-0.019408,-0.036526,96.28,905311791.00,4826,936040555.00,4805
19790330,0.065613,0.062472,0.084167,0.081208,0.055152,101.59,961414984.00,4839,902849218.00,4803
19790430,0.008520,0.006438,0.028815,0.026863,0.001673,101.76,966364229.00,4831,959968505.00,4810
19790531,-0.013571,-0.021458,-0.006845,-0.010160,-0.026336,99.08,944691676.00,4829,963740655.00,4800
19790629,0.046852,0.043821,0.054663,0.051678,0.038656,102.91,986566243.00,4822,942497936.00,4787
19790731,0.014991,0.012773,0.021366,0.019642,0.008746,103.81,998608453.00,4812,983995215.00,4782
19790831,0.064732,0.057305,0.075616,0.072221,0.053078,109.32,1056618530.00,4805,997375204.00,4781
19790928,0.001426,-0.000932,-0.001172,-0.003396,0.000000,109.32,1055898070.00,4808,1054661060.00,4777
19791031,-0.072662,-0.075470,-0.097915,-0.100035,-0.068606,101.82,975494002.00,4814,1053861070.00,4784
19791130,0.063604,0.055810,0.065295,0.061798,0.042624,106.16,1032276930.00,4819,974148221.00,4785
19791231,0.028215,0.025174,0.067485,0.064228,0.016767,107.94,1068232720.00,4819,1029208400.00,4782
19800131,0.065607,0.063303,0.105129,0.103280,0.057625,114.16,1130708960.00,4820,1062297080.00,4766
19800229,0.001015,-0.005740,-0.006301,-0.009303,-0.004380,113.66,1123302540.00,4829,1127977460.00,4790
19800331,-0.120224,-0.123258,-0.165043,-0.168151,-0.101795,102.09,984015352.00,4830,1119769100.00,4789
19800430,0.052287,0.049833,0.053461,0.051233,0.041140,106.29,1034713300.00,4827,981507846.00,4791
19800530,0.060090,0.052629,0.071249,0.067717,0.046571,111.24,1091257650.00,4831,1032795220.00,4793
19800630,0.037714,0.034438,0.046176,0.042784,0.026969,114.24,1131658490.00,4856,1089587870.00,4801
19800731,0.069438,0.067066,0.089279,0.087506,0.065039,121.67,1210362430.00,4875,1130307240.00,4830
19800829,0.023554,0.017236,0.063984,0.060861,0.005835,122.38,1234931630.00,4881,1208512760.00,4834
19800930,0.029498,0.026617,0.052459,0.049853,0.025168,125.46,1274399090.00,4903,1231313560.00,4839
19801031,0.020095,0.017370,0.047525,0.045512,0.016021,127.47,1296360230.00,4942,1272164310.00,4879
19801128,0.104952,0.099010,0.069264,0.066582,0.102377,140.52,1424861820.00,4957,1293158240.00,4900
